8.3208830417618872467900861919226860889786023247688006445976372472844213832907532855541947314412427233463647101554689334046490922756246777288858122966421650758798105319402789655136462330646587758048333230823502669743420095793546146093780053887522323509761863606181217774465456393924166842124858399708	-4.0136569827667617403057335434805519198156227463e-8	1.0855780649935142343740622344122386319056148717e-14
7.6724073639518557139780878357186003907957534380394087127334219717913241329476121735226239512810332635344811798563508881801063822076215366223771566469758098466955001827452352606094274230357989114543412628262924008511222362665653433506286335368422092084596524047502623969969777367565422903843184384929	-8.2220020115167925097373153355090981312204322719e-8	5.4656683107837080114254414833300299927858226523e-13
7.1201216903823806817296863209338717828262038247854865792188215725838847668212107432717088649608514171709582016939721326661891243333923167563908112179327180854742920290740362503651345791257875247235952625637017045563920698625481153975641734642776759364450806205076707527627722740099036220912371688376	-1.54563904749991159667112909252303137817323786653e-7	1.0508696323828161512493478872915274932063853933e-11
6.645901534955769369350410877495153609520334618500617142540591951461298573686042839025217573334157968893583560462601232612920001448974190231415063941121828424349815193646419545671339658766817474094025938961368228664153158614012083157400930114298715726621413331229588751065070297320504901368799474643	-2.7033082367033431493016530192994372914029088268e-7	1.0966098893450814751309038531373546201681468814e-10
6.2356985423722940554851683268916601142556037993794994738368988477991207798701773879554290555296662889068387202825685977812000122874269187711932890227242704744494309184187234570101042654421201756561684261994453140708136629677550246398850632614997526101736293878851300169194839383914977083305724654328	-4.4472413661396496185856587306509778881825059503e-7	7.5528947900023206019974481632982051476402888439e-10
5.8784879505383187190349831464573106471006131442566380513084934546356742274872124714689379001151167637975267105010091402915363483845551044526363813521890709394780039921652916554593468952973143494191434246282435931383263083618919232534950763999715432491140359137893571341681846694624160306892318440256	-6.9427049659681652345946752215629680282548043903e-7	3.6811711246502367021273747458117805964284017885e-9
5.5655200108275681826068075211342161894823546325240545596055173068710337897628288306057210659693156735941324160084123734568322408619474305412691861848724481264206160423406615777450857106603739450508740609654430951972233001572803237468184899409222034095948922261841375452484893123538373302672968093332	-1.03596020580321968081024136712200172151011751628e-6	1.4240247506282170955960525803090080656263597013e-8
5.2897790348124665031740429693623815006933928479315769913825521077463831541897800132972771301361681656474232851935693654349508746614489819189529072763801248518956548616649782649393668571399392080680532467005581944010141578976113357072533089140871920285469127570830927538705856982391636999526167022844	-1.486351461969447330005578485449822698705081868e-6	4.409206444069227708994715159709137344032162332e-8
5.0455867692488001654886841942439565101361965563688149754910363645503674057488532445642465767844325876180346485597875307377813969650272355615195396729270892731485922557693295760033878357607625969438013213489708539202144118667457377580200292699197005782005346240267731622608416036583595761787227486815	-2.06073289460788113113009036094204153708477664e-6	1.155432743169831186150594935198812531426499132e-7
4.8283077114789296993135293296845290407873103814627721692024786049559124204827004716383744654831211641585692494216407826833066876575681584156341572967847488959624857125198184703841786636909286899764706703223777325803289492825876758451970223530825943128131803422433128303141139772892720677871354337586	-2.7724155118858785073707014423181398403026019284e-6	2.7069256688794558783122794803353409526734393861e-7
4.6341274851042606493488619328760317583516957862033449981985820041506793767227856046309753932282397848413329555591704493080918251108294872983146389193273053288937271807689489148046909335093668985698908403262712070902944082594264731672159140276489936587561809262965564425356625352775735700078101975309	-3.6321975951424480882016297258995625393418909858e-6	5.661686407421081515836454857663843314521025962e-7
4.4598842847073616878425672479727449793207929157174917694236123629096443088346958621219616022611603937107058824966523027489623797138090660120233076564037087763589782003700624623832957658145237861662643713433257829992635155440052499288949854220490878085983582273806984090917626088042088856093321609255	-4.6480198137129053962093568560546104387394636235e-6	1.0632053169901445332763489434868428046283593497e-6
4.3029393482363413421742425754544392173901335196751342245623341412633083428536658508071119455231787595549584531260507187824866314098556891674514380157707650718934748382284630127880980273632417125422745677820118849164150031146921810643143016198229543768233255939814783346971970434015089913190445263055	-5.8248065055855244550330960202055638273687883633e-6	1.8282699652981537450617189944721890686303012975e-6
4.1610764610813625223110899985609375383942980562529888617741640828746446950955772284314009961889503302836222712360461156665254408955032599929637404937712653363731039396421430041226445282073798305526699083670189904383995758314544187268952406401888557486479170855725214425033600808280612595420610383834	-7.1644725069411542451655839235987298560705136807e-6	2.9837257225163124162520415817823370075396301863e-6
4.0324232865468868398180325923027220664165777807391879905346343539494040148280699808057816036732659472331639739636255934678950575135004420373263150204811192248161584185499492645962148578122601098229077794832975846696591805154074304122089630392978426237529351592407850542968214902225850472225224595098	-8.6660643407293009900014264047008394897179987336e-6	4.6651096498424186561879150685417996553832109629e-6
3.9153892685381167653429618540125797994283410927590941032198181262362396269955503096627948320682321224760505285118775244050778871121518464232066652012791851103886346811883763118755195673304696181200173888408065013228060928642031831503823346525261828475745434009387229417739498092586646481305734543139	-0.000010326006583521269841245246664626874352685749735	6.9751180670936875954016209716756164581292977764e-6
3.8086162335371295346406550617105315522952128926084527598681436437953968809725071285878192617798053127643968563392231864945926918283100924409513247651638867748822000701784593404203965098214368837208828853756313832689190956713344439669431069891006947414569371282788627872673829930239275583138923252305	-0.000012138419460717703543323051392034750160036814206	9.990519912276977581426926593258427791616114402e-6
3.7109388082169457923765710777667852787774834145679356847146017867728106795424477940228196724070229966647200384692829372552351104086845900906234523685740726041198219148097493898567240932420757767307419115792161876700853170282107278618345343862287362803979633216916731507146683527959665611672734257068	-0.000014095477112789745845687725245237447837698526526	0.000013753895999480852604006653112108969472682974304
3.6213524853105494650682440195863685167150589256808082901494845942276662649557609625674539618732017681141851211483111294094885093790907898868369449728737455532943760566055284249787207782915767128697478552875298033046073302499355997439294123720663104248384521146728523745371996576622421058399620970459	-0.000016187782520039807754656507762775544643187975125	0.000018287583618154282210039511959317023673303949962
3.538987694259571470659179403666321058339163550158228606997678320256846195045443171342241921504140489368181742796118136247289085696367396024761278713664217579314336797002539623725547791399389113400578030557112590425121632001461868014575893340355185432570362295814512182110749382263411189098056396796	-0.000018404737909602366187606533733042245656190182556	0.000023590900349848143659495729355435703033371749939
3.4630886200511431481680455985428451077749509229803335754583924392391171373146832097087149065940508361750794804368163332040173862570289355857196475076184044882114289866485185670289955319144471823929698733470223970350197239850632247365443936316873584270876389349080884114091613617046538202909118020086	-0.000020734896653947441434399379058005313436846824263	0.000029641718107908106985305118244966747629139079706
3.3929958019257657224212432831429585016407151004384713257652093982591555121141096293871138609394414271624009869326845230689681390201776147382392063126482511844673488364850740983215965596998677815588589249940624958442787756569923040015583253119876943266890599797384464836489266765792303253384041691148	-0.000023166285714774994860659855677252797271871181704	0.000036425709986796066234667920311655572890647768787
3.3281317602624727237136509457503400843012418200947660820079439426150119133594312807237283202342696393467339962019734869227272127263341946625641157538053020068926169982694193120942268469123635526349290319406319837479435436173062549436680812899593865059522644265261752996775468467713424645517825015661	-0.000025686705222864211760597040212444069764104448839	0.000043903558666582643879479519609667539364724255991
3.267989064033859788222085572436648820333348140325366531929664493051157478618331062204647422932895520353505612076615630115702043923210872330889504721668748703611008181115885734999838511591174291607717580991164905637636228895063874396501959296015719758838659488774804590746982667966736959665971017633	-0.000028283999209912875039911484161067918071644419388	0.00005201739900118917294646070120359435300400881698
3.2121203764560790758388794315847130229463917257235909799457180102367444632552641099106796982384972012679902975948167271559568061731003883473860961271065366142287909248200135640355525036249772512515792113929640080888933855073301422567605963631019837731225140597790001526375067414861197731298275502606	-0.000030946430693225037902724338432649232890785937512	0.00006098606467751657712267626293890822653880572544
3.1601301127232616795658211855497994702408197271612777767264468974332124687280939858183186792289492795555660880051032504365992185524343679690515068848393142051154660145496305089213604165815238244080668290705905826870623660417430117528828339857679148949452573718649797683735180301701416655360520708959	-0.000033661868262630085302679417127423703321920377075	0.000071007603186740114932778443862532850204532959496
3.1116674182159368655293303812620517386971376438617553372057199212672995375663347142066856241557681095328921689147360631587480465266086643891596165272594841469851573266602860232186382487155668487790533209692599152099701104137227827896193874484307933281210804454941837046926044551100262333347126571922	-0.000036419016617530330881098668727576681344336250935	0.00008192249418164942284909845624073476640474947968
3.0664202336016904083133984092229319723684202417371120525521829223367668217268072051186148658006261135994894639686815153275854380030202312151174565762424207022258668163436702850451621899421532268468575195093995186646687368009976630803672068437232428358351791594336393806917295977108774086580058492195	-0.000039207121675838982465302605694156332136742957361	0.00009366353967432876318274483337413312205519401477
3.0241102587226276165421461425049202439540922689940475315610164415653915315254502443921288386656166769219027541109252373786872968444037761128649766308320326322622068516404697069941853877885177249429699800645482358400080176798527403953886549291803756214561948640312331840999815435269436962072061633985	-0.000042016063000441650635602879034057940996394671371	0.00010611198440227802846171430942554631974102882734
2.9844886630115903842363065280537936235061776705240164713531240058067645473746649298114814491761991152613958674185595197429533596995892035397539994337879196127606324413031498115363948151035998771302385866846984790067515264599384074797075186011284947128310427052855332076241600424680785552893524778979	-0.000044836496162659004626596391734305932486221940185	0.00011916621385858620777134075108836839011790817033
2.9473324185936072070386899358959882531430765274915368737437397475680488314890889561919985381289405498318816748913053126279709356708326375349761495185998035696486280982739726271916015180188391525537827882795806179038755258386908210285358192197048942955499182473459879770107738308785266785309849219761	-0.000047659805927033134710140524633472950773496832945	0.00013279339379350917060252624766990292834750533812
2.9124411548715357464937731675922457493418963003097570099099194569624409123873637053267477039702963522368925266577669175844256615854344575781682035004230299733612429177544821412404695707366976141095441997367674147934753356088860620050699364108495044018894974609301012149946577361927258704111127402407	-0.000050477981957523237826057647240884314148763543915	0.00014688195956114100695385272401605805332718075773
2.8796344515293391071089427914326324730357206294210863431757808531428838048377598497721822604538230708316184718891293353081190563302535851951527941847106103660395072539099485335968275371090851212351583338464895367880664948362955989775117131063745330190274766588563132068657735897037254493267155838886	-0.000053283916378108114133501290620922136042083321575	0.00016131433820943578751654290150878883111228259285
2.8487495014808874105748498386999309853880372543421252693437151731705086727720324077171018710189531751886748411596159117338485061103879088856836660741900704181864616264784658732367501526548931739453012361586285670221149528972477636199606375265373118934781578214772186035099154988200412047685609743004	-0.000056071215783873641693962045475828839531038159664	0.00017605155420522811963739628368092147233649036703
2.8196390870921722020391556602419310193377673028875381544755122575116060867658346669394439221991666539451256057573194074061430571877679327227045202092505579019247107571679251027508475210081108434176023889312594745689942322588030186547768262537679110720651491513212288580962595441707119663584993003843	-0.000058833958071756421578093780754414058195970374927	0.00019108417686122303233616075220593209585376987133
2.792169822587859129657682739195158905607397690923479229796220750701572812572728083944486654764016247541077424601131219090562289450467436488628727762706098797310562122795682345795268726744645872992912691560411126834156548265537303556219875740279542863173300976795135541834693155459818083767395784233	-0.000061567211316662575073639626728622259317557010478	0.00020622929138952413693454717636135888806062926794
2.7662206233688913417740074470171629760452006310848821365217528330744247942970344545069356430772474064849185080553614405847888891423139694706517354505198259274756676288213349061343151817266317542740734752867086609048337986351807619995641380141254834445256415067097672989413219756156487991085263922434	-0.00006426644011283827148836987815032035079167008286	0.00022161624887172448866248461826164471619913037998
2.7416813693683883781984827706160637058764448637449681839569965786222007751487539918878103793729525646726771723855472735359791892731020781916906236376874664228785490785986727803461451148435092088051210911960390931951650923837220686206275170569919453346960025613325627467587754342989787895587666779026	-0.000066927684601660302669749202964800418207310803108	0.00023698338388538212029749727799591284900375933817
